,matricula,media,min,max,QuantDisciCursadas,quantAprovado,quantReprovado,carga_total,ano,AnoIngresso,AnosMatriculado,codigo,situacao
39058,20170139495,5.4333333333333345,2.3,7.1,6,5.0,1.0,315,2018.2,2017.0,1,ECT2203,REPROVADO
39059,20170139495,5.4333333333333345,2.3,7.1,6,5.0,1.0,315,2018.2,2017.0,1,ECT2204,REPROVADO
39060,20170139495,5.4333333333333345,2.3,7.1,6,5.0,1.0,315,2018.2,2017.0,1,ECT2201,REPROVADO
39061,20170139501,6.575,5.0,8.6,4,4.0,0.0,255,2018.2,2017.0,1,ECT2203,REPROVADO
39062,20170139501,6.575,5.0,8.6,4,4.0,0.0,255,2018.2,2017.0,1,ECT2302,APROVADO
39063,20170139501,6.575,5.0,8.6,4,4.0,0.0,255,2018.2,2017.0,1,ECT2205,APROVADO
39065,20170139510,3.2399999999999998,0.0,7.2,5,2.0,3.0,285,2018.2,2017.0,1,ECT2203,REPROVADO
39066,20170139510,3.2399999999999998,0.0,7.2,5,2.0,3.0,285,2018.2,2017.0,1,ECT2205,REPROVADO
39067,20170139510,3.2399999999999998,0.0,7.2,5,2.0,3.0,285,2018.2,2017.0,1,ECT2305,APROVADO
39068,20170139510,3.2399999999999998,0.0,7.2,5,2.0,3.0,285,2018.2,2017.0,1,ECT2302,APROVADO
39069,20170139510,3.2399999999999998,0.0,7.2,5,2.0,3.0,285,2018.2,2017.0,1,ECT2204,REPROVADO
39071,20170139520,5.1,1.1,7.8,4,3.0,1.0,210,2018.2,2017.0,1,ECT2202,REPROVADO
39072,20170139520,5.1,1.1,7.8,4,3.0,1.0,210,2018.2,2017.0,1,ECT2204,APROVADO
39073,20170139520,5.1,1.1,7.8,4,3.0,1.0,210,2018.2,2017.0,1,ECT2303,APROVADO
39074,20170139520,5.1,1.1,7.8,4,3.0,1.0,210,2018.2,2017.0,1,ECT2207,APROVADO
39075,20170139520,5.1,1.1,7.8,4,3.0,1.0,210,2018.2,2017.0,1,ECT2201,REPROVADO
39076,20170139539,8.066666666666666,7.5,8.9,6,6.0,0.0,330,2018.2,2017.0,1,ECT2202,APROVADO
39077,20170139539,8.066666666666666,7.5,8.9,6,6.0,0.0,330,2018.2,2017.0,1,ECT2302,APROVADO
39078,20170139539,8.066666666666666,7.5,8.9,6,6.0,0.0,330,2018.2,2017.0,1,ECT2203,APROVADO
39079,20170139539,8.066666666666666,7.5,8.9,6,6.0,0.0,330,2018.2,2017.0,1,ECT2205,APROVADO
39080,20170139539,8.066666666666666,7.5,8.9,6,6.0,0.0,330,2018.2,2017.0,1,ECT2204,APROVADO
39081,20170139539,8.066666666666666,7.5,8.9,6,6.0,0.0,330,2018.2,2017.0,1,ECT2201,REPROVADO
39082,20170139548,6.42,5.4,8.8,5,5.0,0.0,300,2018.2,2017.0,1,ECT2205,APROVADO
39083,20170139548,6.42,5.4,8.8,5,5.0,0.0,300,2018.2,2017.0,1,ECT2203,APROVADO
39084,20170139548,6.42,5.4,8.8,5,5.0,0.0,300,2018.2,2017.0,1,ECT2302,APROVADO
39085,20170139548,6.42,5.4,8.8,5,5.0,0.0,300,2018.2,2017.0,1,ECT2305,APROVADO
39086,20170139548,6.42,5.4,8.8,5,5.0,0.0,300,2018.2,2017.0,1,ECT2204,APROVADO
39089,20170139557,6.44,2.0,9.1,5,4.0,1.0,225,2018.2,2017.0,1,ECT2206,REPROVADO
39093,20170139575,3.5,0.9,6.6,5,1.0,4.0,300,2018.2,2017.0,1,ECT2205,APROVADO
39094,20170139575,3.5,0.9,6.6,5,1.0,4.0,300,2018.2,2017.0,1,ECT2203,APROVADO
39095,20170139575,3.5,0.9,6.6,5,1.0,4.0,300,2018.2,2017.0,1,ECT2305,APROVADO
39097,20170139575,3.5,0.9,6.6,5,1.0,4.0,300,2018.2,2017.0,1,ECT2204,REPROVADO
39098,20170146892,3.85,2.0,5.7,2,1.0,1.0,135,2018.2,2017.0,1,ECT2207,APROVADO
39100,20170146892,3.85,2.0,5.7,2,1.0,1.0,135,2018.2,2017.0,1,ECT2206,APROVADO
39101,20170147272,4.22,0.2,7.7,5,3.0,2.0,360,2018.2,2017.0,1,ECT2205,APROVADO
39102,20170147272,4.22,0.2,7.7,5,3.0,2.0,360,2018.2,2017.0,1,ECT2302,APROVADO
39104,20170147272,4.22,0.2,7.7,5,3.0,2.0,360,2018.2,2017.0,1,ECT2203,APROVADO
39105,20170147272,4.22,0.2,7.7,5,3.0,2.0,360,2018.2,2017.0,1,ECT2206,REPROVADO
39106,20170147272,4.22,0.2,7.7,5,3.0,2.0,360,2018.2,2017.0,1,ECT2305,APROVADO
39109,20170147281,4.279999999999999,0.7,6.0,5,2.0,3.0,255,2018.2,2017.0,1,ECT2205,APROVADO
39110,20170147281,4.279999999999999,0.7,6.0,5,2.0,3.0,255,2018.2,2017.0,1,ECT2206,APROVADO
39112,20170147290,3.9333333333333336,0.5,7.9,6,2.0,4.0,330,2018.2,2017.0,1,ECT2206,APROVADO
39113,20170147290,3.9333333333333336,0.5,7.9,6,2.0,4.0,330,2018.2,2017.0,1,ECT2203,APROVADO
39114,20170147290,3.9333333333333336,0.5,7.9,6,2.0,4.0,330,2018.2,2017.0,1,ECT2205,APROVADO
39117,20170147307,3.7500000000000004,2.1,5.9,4,1.0,3.0,225,2018.2,2017.0,1,ECT2206,REPROVADO
39118,20170147307,3.7500000000000004,2.1,5.9,4,1.0,3.0,225,2018.2,2017.0,1,ECT2205,APROVADO
39119,20170147307,3.7500000000000004,2.1,5.9,4,1.0,3.0,225,2018.2,2017.0,1,ECT2201,REPROVADO
39120,20170147307,3.7500000000000004,2.1,5.9,4,1.0,3.0,225,2018.2,2017.0,1,ECT2202,REPROVADO
39122,20170147316,4.983333333333333,3.1,5.7,6,5.0,1.0,360,2018.2,2017.0,1,ECT2203,APROVADO
39123,20170147316,4.983333333333333,3.1,5.7,6,5.0,1.0,360,2018.2,2017.0,1,ECT2305,APROVADO
39124,20170147316,4.983333333333333,3.1,5.7,6,5.0,1.0,360,2018.2,2017.0,1,ECT2205,APROVADO
39125,20170147316,4.983333333333333,3.1,5.7,6,5.0,1.0,360,2018.2,2017.0,1,ECT2202,APROVADO
39126,20170147316,4.983333333333333,3.1,5.7,6,5.0,1.0,360,2018.2,2017.0,1,ECT2206,APROVADO
39128,20170147334,2.716666666666667,0.0,7.3,6,2.0,4.0,360,2018.2,2017.0,1,ECT2203,APROVADO
39129,20170147334,2.716666666666667,0.0,7.3,6,2.0,4.0,360,2018.2,2017.0,1,ECT2206,REPROVADO
39131,20170147334,2.716666666666667,0.0,7.3,6,2.0,4.0,360,2018.2,2017.0,1,ECT2204,REPROVADO
39132,20170147334,2.716666666666667,0.0,7.3,6,2.0,4.0,360,2018.2,2017.0,1,ECT2305,APROVADO
39133,20170147334,2.716666666666667,0.0,7.3,6,2.0,4.0,360,2018.2,2017.0,1,ECT2207,REPROVADO
39135,20170147334,2.716666666666667,0.0,7.3,6,2.0,4.0,360,2018.2,2017.0,1,ECT2205,APROVADO
39139,20170147361,4.816666666666667,0.6,7.4,6,4.0,2.0,330,2018.2,2017.0,1,ECT2205,REPROVADO
39140,20170147361,4.816666666666667,0.6,7.4,6,4.0,2.0,330,2018.2,2017.0,1,ECT2203,APROVADO
39141,20170147361,4.816666666666667,0.6,7.4,6,4.0,2.0,330,2018.2,2017.0,1,ECT2305,APROVADO
39142,20170147361,4.816666666666667,0.6,7.4,6,4.0,2.0,330,2018.2,2017.0,1,ECT2206,APROVADO
39143,20170147370,3.46,0.3,5.9,5,2.0,3.0,285,2018.2,2017.0,1,ECT2206,REPROVADO
39144,20170147370,3.46,0.3,5.9,5,2.0,3.0,285,2018.2,2017.0,1,ECT2205,APROVADO
39146,20170147370,3.46,0.3,5.9,5,2.0,3.0,285,2018.2,2017.0,1,ECT2302,APROVADO
39148,20170147370,3.46,0.3,5.9,5,2.0,3.0,285,2018.2,2017.0,1,ECT2203,REPROVADO
39150,20170147399,7.25,5.4,8.9,4,4.0,0.0,195,2018.2,2017.0,1,ECT2205,APROVADO
39151,20170147399,7.25,5.4,8.9,4,4.0,0.0,195,2018.2,2017.0,1,ECT2206,APROVADO
39152,20170147399,7.25,5.4,8.9,4,4.0,0.0,195,2018.2,2017.0,1,ECT2203,REPROVADO
39153,20170147399,7.25,5.4,8.9,4,4.0,0.0,195,2018.2,2017.0,1,ECT2202,REPROVADO
39156,20170147405,3.2750000000000004,0.0,7.2,4,1.0,3.0,225,2018.2,2017.0,1,ECT2305,APROVADO
39159,20170147441,5.175000000000001,2.6,7.2,4,3.0,1.0,240,2018.2,2017.0,1,ECT2205,APROVADO
39160,20170147441,5.175000000000001,2.6,7.2,4,3.0,1.0,240,2018.2,2017.0,1,ECT2202,APROVADO
39161,20170147441,5.175000000000001,2.6,7.2,4,3.0,1.0,240,2018.2,2017.0,1,ECT2203,APROVADO
39163,20170147441,5.175000000000001,2.6,7.2,4,3.0,1.0,240,2018.2,2017.0,1,ECT2204,REPROVADO
39164,20170147441,5.175000000000001,2.6,7.2,4,3.0,1.0,240,2018.2,2017.0,1,ECT2302,APROVADO
39168,20170147488,6.800000000000002,3.6,9.0,5,4.0,1.0,285,2018.2,2017.0,1,ECT2203,REPROVADO
39169,20170147488,6.800000000000002,3.6,9.0,5,4.0,1.0,285,2018.2,2017.0,1,ECT2302,APROVADO
39170,20170147488,6.800000000000002,3.6,9.0,5,4.0,1.0,285,2018.2,2017.0,1,ECT2202,APROVADO
39171,20170147488,6.800000000000002,3.6,9.0,5,4.0,1.0,285,2018.2,2017.0,1,ECT2206,APROVADO
39172,20170147512,3.2249999999999996,0.7,6.3,4,1.0,3.0,210,2018.2,2017.0,1,ECT2205,REPROVADO
39173,20170147512,3.2249999999999996,0.7,6.3,4,1.0,3.0,210,2018.2,2017.0,1,ECT2305,APROVADO
39174,20170147512,3.2249999999999996,0.7,6.3,4,1.0,3.0,210,2018.2,2017.0,1,ECT2302,APROVADO
39176,20170147512,3.2249999999999996,0.7,6.3,4,1.0,3.0,210,2018.2,2017.0,1,ECT2203,REPROVADO
39177,20170147512,3.2249999999999996,0.7,6.3,4,1.0,3.0,210,2018.2,2017.0,1,ECT2204,REPROVADO
39178,20170148242,2.4833333333333334,0.1,5.9,6,1.0,5.0,315,2018.2,2017.0,1,ECT2207,REPROVADO
39179,20170148242,2.4833333333333334,0.1,5.9,6,1.0,5.0,315,2018.2,2017.0,1,ECT2201,REPROVADO
39180,20170148242,2.4833333333333334,0.1,5.9,6,1.0,5.0,315,2018.2,2017.0,1,ECT2204,REPROVADO
39181,20170148242,2.4833333333333334,0.1,5.9,6,1.0,5.0,315,2018.2,2017.0,1,ECT2206,APROVADO
39182,20170148242,2.4833333333333334,0.1,5.9,6,1.0,5.0,315,2018.2,2017.0,1,ECT2205,REPROVADO
39183,20170148242,2.4833333333333334,0.1,5.9,6,1.0,5.0,315,2018.2,2017.0,1,ECT2203,REPROVADO
39184,20170148260,6.32,5.7,7.2,5,5.0,0.0,255,2018.2,2017.0,1,ECT2206,APROVADO
39187,20170148260,6.32,5.7,7.2,5,5.0,0.0,255,2018.2,2017.0,1,ECT2205,APROVADO
39190,20170148396,2.05,0.0,4.1,2,0.0,2.0,90,2018.2,2017.0,1,ECT2306,APROVADO
39192,20170148510,7.142857142857143,5.0,9.1,7,7.0,0.0,420,2018.2,2017.0,1,ECT2403,APROVADO
39193,20170148510,7.142857142857143,5.0,9.1,7,7.0,0.0,420,2018.2,2017.0,1,ECT2402,APROVADO
39194,20170148510,7.142857142857143,5.0,9.1,7,7.0,0.0,420,2018.2,2017.0,1,ECT2303,REPROVADO
39195,20170148618,0.0,0.0,0.0,4,0.0,4.0,240,2018.2,2017.0,1,ECT2302,APROVADO
39196,20170148618,0.0,0.0,0.0,4,0.0,4.0,240,2018.2,2017.0,1,ECT2202,REPROVADO
39197,20170148618,0.0,0.0,0.0,4,0.0,4.0,240,2018.2,2017.0,1,ECT2415,REPROVADO
39199,20170148618,0.0,0.0,0.0,4,0.0,4.0,240,2018.2,2017.0,1,ECT2412,REPROVADO
39200,20170148636,4.45,2.0,5.8,4,3.0,1.0,240,2018.2,2017.0,1,ECT2403,APROVADO
39202,20170148636,4.45,2.0,5.8,4,3.0,1.0,240,2018.2,2017.0,1,ECT2402,APROVADO
39205,20170148716,0.0,0.0,0.0,1,0.0,1.0,60,2018.2,2017.0,1,ECT2203,REPROVADO
39206,20170148716,0.0,0.0,0.0,1,0.0,1.0,60,2018.2,2017.0,1,ECT2305,APROVADO
39209,20170148752,4.025,2.0,6.4,4,2.0,2.0,255,2018.2,2017.0,1,ECT2202,APROVADO
39210,20170148752,4.025,2.0,6.4,4,2.0,2.0,255,2018.2,2017.0,1,ECT2401,REPROVADO
39211,20170148752,4.025,2.0,6.4,4,2.0,2.0,255,2018.2,2017.0,1,ECT2301,REPROVADO
39213,20170148897,3.6000000000000005,0.3,5.4,4,2.0,2.0,240,2018.2,2017.0,1,ECT2414,APROVADO
39215,20170148897,3.6000000000000005,0.3,5.4,4,2.0,2.0,240,2018.2,2017.0,1,ECT2413,REPROVADO
39216,20170148912,1.6,0.0,6.4,4,1.0,3.0,240,2018.2,2017.0,1,ECT2306,APROVADO
39218,20170148912,1.6,0.0,6.4,4,1.0,3.0,240,2018.2,2017.0,1,ECT2301,REPROVADO
39219,20170148912,1.6,0.0,6.4,4,1.0,3.0,240,2018.2,2017.0,1,ECT2205,APROVADO
39220,20170148912,1.6,0.0,6.4,4,1.0,3.0,240,2018.2,2017.0,1,ECT2206,APROVADO
39221,20170148912,1.6,0.0,6.4,4,1.0,3.0,240,2018.2,2017.0,1,ECT2403,APROVADO
39223,20170148930,7.42,6.0,9.0,5,5.0,0.0,300,2018.2,2017.0,1,ECT2302,APROVADO
39224,20170148930,7.42,6.0,9.0,5,5.0,0.0,300,2018.2,2017.0,1,ECT2205,APROVADO
39226,20170148930,7.42,6.0,9.0,5,5.0,0.0,300,2018.2,2017.0,1,ECT2204,APROVADO
39227,20170148930,7.42,6.0,9.0,5,5.0,0.0,300,2018.2,2017.0,1,ECT2206,APROVADO
39228,20170148977,2.3200000000000003,0.0,5.7,5,2.0,3.0,300,2018.2,2017.0,1,ECT2303,REPROVADO
39229,20170148977,2.3200000000000003,0.0,5.7,5,2.0,3.0,300,2018.2,2017.0,1,ECT2301,APROVADO
39231,20170148977,2.3200000000000003,0.0,5.7,5,2.0,3.0,300,2018.2,2017.0,1,ECT2411,APROVADO
39232,20170148977,2.3200000000000003,0.0,5.7,5,2.0,3.0,300,2018.2,2017.0,1,ECT2413,REPROVADO
39233,20170148977,2.3200000000000003,0.0,5.7,5,2.0,3.0,300,2018.2,2017.0,1,ECT2412,REPROVADO
39234,20170148995,9.200000000000001,8.7,10.0,6,6.0,0.0,360,2018.2,2017.0,1,ECT2207,APROVADO
39235,20170148995,9.200000000000001,8.7,10.0,6,6.0,0.0,360,2018.2,2017.0,1,ECT2202,APROVADO
39236,20170148995,9.200000000000001,8.7,10.0,6,6.0,0.0,360,2018.2,2017.0,1,ECT2204,APROVADO
39237,20170148995,9.200000000000001,8.7,10.0,6,6.0,0.0,360,2018.2,2017.0,1,ECT2205,APROVADO
39238,20170148995,9.200000000000001,8.7,10.0,6,6.0,0.0,360,2018.2,2017.0,1,ECT2306,APROVADO
39239,20170148995,9.200000000000001,8.7,10.0,6,6.0,0.0,360,2018.2,2017.0,1,ECT2301,APROVADO
39240,20170149034,8.049999999999999,7.2,10.0,6,6.0,0.0,360,2018.2,2017.0,1,ECT2414,REPROVADO
39241,20170149034,8.049999999999999,7.2,10.0,6,6.0,0.0,360,2018.2,2017.0,1,ECT2205,APROVADO
39243,20170149034,8.049999999999999,7.2,10.0,6,6.0,0.0,360,2018.2,2017.0,1,ECT2303,APROVADO
39245,20170149179,3.84,0.5,8.0,5,2.0,3.0,330,2018.2,2017.0,1,ECT2301,REPROVADO
39247,20170149179,3.84,0.5,8.0,5,2.0,3.0,330,2018.2,2017.0,1,ECT2411,APROVADO
39251,20170149295,6.4,5.0,7.8,5,5.0,0.0,270,2018.2,2017.0,1,ECT2205,APROVADO
39254,20170149295,6.4,5.0,7.8,5,5.0,0.0,270,2018.2,2017.0,1,ECT2304,APROVADO
39255,20170149310,8.133333333333333,6.4,9.5,3,3.0,0.0,180,2018.2,2017.0,1,ECT2205,APROVADO
39256,20170149339,4.05,0.0,8.1,2,1.0,1.0,90,2018.2,2017.0,1,ECT2205,APROVADO
39257,20170149339,4.05,0.0,8.1,2,1.0,1.0,90,2018.2,2017.0,1,ECT2306,APROVADO
39260,20170149419,6.9750000000000005,6.7,7.3,4,4.0,0.0,180,2018.2,2017.0,1,ECT2411,APROVADO
39261,20170149419,6.9750000000000005,6.7,7.3,4,4.0,0.0,180,2018.2,2017.0,1,ECT2302,REPROVADO
39262,20170149419,6.9750000000000005,6.7,7.3,4,4.0,0.0,180,2018.2,2017.0,1,ECT2204,APROVADO
39263,20170149491,4.025,0.0,8.5,4,2.0,2.0,180,2018.2,2017.0,1,ECT2204,REPROVADO
39264,20170149491,4.025,0.0,8.5,4,2.0,2.0,180,2018.2,2017.0,1,ECT2202,REPROVADO
39265,20170149491,4.025,0.0,8.5,4,2.0,2.0,180,2018.2,2017.0,1,ECT2205,APROVADO
39266,20170149571,8.45,6.5,9.8,4,4.0,0.0,225,2018.2,2017.0,1,ECT2411,APROVADO
39268,20170149571,8.45,6.5,9.8,4,4.0,0.0,225,2018.2,2017.0,1,ECT2207,APROVADO
39269,20170149571,8.45,6.5,9.8,4,4.0,0.0,225,2018.2,2017.0,1,ECT2202,APROVADO
39270,20170149571,8.45,6.5,9.8,4,4.0,0.0,225,2018.2,2017.0,1,ECT2413,APROVADO
39271,20170149615,4.5,2.3,6.7,4,2.0,2.0,240,2018.2,2017.0,1,ECT2201,APROVADO
39272,20170149615,4.5,2.3,6.7,4,2.0,2.0,240,2018.2,2017.0,1,ECT2206,APROVADO
39273,20170149615,4.5,2.3,6.7,4,2.0,2.0,240,2018.2,2017.0,1,ECT2302,APROVADO
39274,20170149615,4.5,2.3,6.7,4,2.0,2.0,240,2018.2,2017.0,1,ECT2305,APROVADO
39275,20170149615,4.5,2.3,6.7,4,2.0,2.0,240,2018.2,2017.0,1,ECT2205,APROVADO
39277,20170149633,3.966666666666667,0.7,7.7,6,3.0,3.0,300,2018.2,2017.0,1,ECT2206,APROVADO
39278,20170149633,3.966666666666667,0.7,7.7,6,3.0,3.0,300,2018.2,2017.0,1,ECT2306,APROVADO
39280,20170149633,3.966666666666667,0.7,7.7,6,3.0,3.0,300,2018.2,2017.0,1,ECT2202,REPROVADO
39282,20170149633,3.966666666666667,0.7,7.7,6,3.0,3.0,300,2018.2,2017.0,1,ECT2305,APROVADO
39283,20170149651,6.633333333333333,5.4,7.7,6,6.0,0.0,330,2018.2,2017.0,1,ECT2412,APROVADO
39284,20170149651,6.633333333333333,5.4,7.7,6,6.0,0.0,330,2018.2,2017.0,1,ECT2301,APROVADO
39288,20170149670,3.6,0.0,7.2,2,1.0,1.0,90,2018.2,2017.0,1,ECT2206,REPROVADO
39290,20170149731,6.3,1.4,9.1,6,5.0,1.0,330,2018.2,2017.0,1,ECT2203,APROVADO
39291,20170149731,6.3,1.4,9.1,6,5.0,1.0,330,2018.2,2017.0,1,ECT2302,APROVADO
39292,20170149731,6.3,1.4,9.1,6,5.0,1.0,330,2018.2,2017.0,1,ECT2201,APROVADO
39293,20170149731,6.3,1.4,9.1,6,5.0,1.0,330,2018.2,2017.0,1,ECT2202,APROVADO
39294,20170149731,6.3,1.4,9.1,6,5.0,1.0,330,2018.2,2017.0,1,ECT2204,APROVADO
39295,20170149731,6.3,1.4,9.1,6,5.0,1.0,330,2018.2,2017.0,1,ECT2205,APROVADO
39296,20170149811,6.75,5.7,8.3,4,4.0,0.0,240,2018.2,2017.0,1,ECT2206,APROVADO
39298,20170149811,6.75,5.7,8.3,4,4.0,0.0,240,2018.2,2017.0,1,ECT2302,APROVADO
39299,20170149811,6.75,5.7,8.3,4,4.0,0.0,240,2018.2,2017.0,1,ECT2414,APROVADO
39306,20170149830,3.925,0.0,7.7,4,2.0,2.0,240,2018.2,2017.0,1,ECT2205,APROVADO
39308,20170152290,2.5666666666666664,0.0,9.0,6,1.0,5.0,330,2018.2,2017.0,1,ECT2413,REPROVADO
39309,20170152290,2.5666666666666664,0.0,9.0,6,1.0,5.0,330,2018.2,2017.0,1,ECT2302,APROVADO
39311,20170152290,2.5666666666666664,0.0,9.0,6,1.0,5.0,330,2018.2,2017.0,1,ECT2205,APROVADO
39314,20170153298,5.016666666666667,0.5,6.5,6,5.0,1.0,360,2018.2,2017.0,1,ECT2412,APROVADO
39315,20170153298,5.016666666666667,0.5,6.5,6,5.0,1.0,360,2018.2,2017.0,1,ECT2305,APROVADO
39316,20170153298,5.016666666666667,0.5,6.5,6,5.0,1.0,360,2018.2,2017.0,1,ECT2207,REPROVADO
39317,20170153298,5.016666666666667,0.5,6.5,6,5.0,1.0,360,2018.2,2017.0,1,ECT2205,APROVADO
39318,20170153298,5.016666666666667,0.5,6.5,6,5.0,1.0,360,2018.2,2017.0,1,ECT2306,APROVADO
39319,20170153298,5.016666666666667,0.5,6.5,6,5.0,1.0,360,2018.2,2017.0,1,ECT2206,APROVADO
39320,20170182781,3.6999999999999997,0.0,9.6,3,1.0,2.0,195,2018.2,2017.0,1,ECT2205,APROVADO
39321,20170182781,3.6999999999999997,0.0,9.6,3,1.0,2.0,195,2018.2,2017.0,1,ECT2302,APROVADO
39322,20170182781,3.6999999999999997,0.0,9.6,3,1.0,2.0,195,2018.2,2017.0,1,ECT2303,APROVADO
39323,20170182781,3.6999999999999997,0.0,9.6,3,1.0,2.0,195,2018.2,2017.0,1,ECT2206,APROVADO
39325,20170182781,3.6999999999999997,0.0,9.6,3,1.0,2.0,195,2018.2,2017.0,1,ECT2307,APROVADO
39326,20170182781,3.6999999999999997,0.0,9.6,3,1.0,2.0,195,2018.2,2017.0,1,ECT2305,APROVADO
39327,20170182790,8.1,8.0,8.2,2,2.0,0.0,90,2018.2,2017.0,1,ECT2206,APROVADO
39328,20170182790,8.1,8.0,8.2,2,2.0,0.0,90,2018.2,2017.0,1,ECT2201,REPROVADO
39329,20170182790,8.1,8.0,8.2,2,2.0,0.0,90,2018.2,2017.0,1,ECT2207,APROVADO
39330,20170182807,3.566666666666667,0.3,7.9,3,1.0,2.0,150,2018.2,2017.0,1,ECT2205,APROVADO
39331,20170182807,3.566666666666667,0.3,7.9,3,1.0,2.0,150,2018.2,2017.0,1,ECT2304,APROVADO
39332,20170182807,3.566666666666667,0.3,7.9,3,1.0,2.0,150,2018.2,2017.0,1,ECT2201,REPROVADO
39333,20170182997,3.5428571428571423,0.3,6.8,7,3.0,4.0,420,2018.2,2017.0,1,ECT2203,APROVADO
39334,20170182997,3.5428571428571423,0.3,6.8,7,3.0,4.0,420,2018.2,2017.0,1,ECT2204,REPROVADO
39336,20170182997,3.5428571428571423,0.3,6.8,7,3.0,4.0,420,2018.2,2017.0,1,ECT2206,APROVADO
39337,20170182997,3.5428571428571423,0.3,6.8,7,3.0,4.0,420,2018.2,2017.0,1,ECT2205,APROVADO
39339,20170182997,3.5428571428571423,0.3,6.8,7,3.0,4.0,420,2018.2,2017.0,1,ECT2305,APROVADO
39340,20170183027,4.5,0.0,6.2,5,3.0,2.0,285,2018.2,2017.0,1,ECT2205,APROVADO
39341,20170183027,4.5,0.0,6.2,5,3.0,2.0,285,2018.2,2017.0,1,ECT2204,REPROVADO
39342,20170183027,4.5,0.0,6.2,5,3.0,2.0,285,2018.2,2017.0,1,ECT2203,REPROVADO
39343,20170183027,4.5,0.0,6.2,5,3.0,2.0,285,2018.2,2017.0,1,ECT2206,APROVADO
39345,20170183027,4.5,0.0,6.2,5,3.0,2.0,285,2018.2,2017.0,1,ECT2305,APROVADO
39347,20170183036,3.3,0.0,6.2,4,2.0,2.0,180,2018.2,2017.0,1,ECT2203,REPROVADO
39348,20170183036,3.3,0.0,6.2,4,2.0,2.0,180,2018.2,2017.0,1,ECT2305,APROVADO
39350,20170183036,3.3,0.0,6.2,4,2.0,2.0,180,2018.2,2017.0,1,ECT2302,REPROVADO
39351,20170183036,3.3,0.0,6.2,4,2.0,2.0,180,2018.2,2017.0,1,ECT2205,REPROVADO
39352,20170183063,4.9799999999999995,1.3,8.1,5,3.0,2.0,345,2018.2,2017.0,1,ECT2205,APROVADO
39357,20170183072,3.025,0.0,7.2,4,1.0,3.0,240,2018.2,2017.0,1,ECT2207,REPROVADO
39358,20170183072,3.025,0.0,7.2,4,1.0,3.0,240,2018.2,2017.0,1,ECT2203,APROVADO
39359,20170183072,3.025,0.0,7.2,4,1.0,3.0,240,2018.2,2017.0,1,ECT2206,REPROVADO
39360,20170183072,3.025,0.0,7.2,4,1.0,3.0,240,2018.2,2017.0,1,ECT2205,APROVADO
39361,20170183072,3.025,0.0,7.2,4,1.0,3.0,240,2018.2,2017.0,1,ECT2204,REPROVADO
39362,20170183072,3.025,0.0,7.2,4,1.0,3.0,240,2018.2,2017.0,1,ECT2305,REPROVADO
39363,20170183090,4.4399999999999995,0.2,6.1,5,3.0,2.0,240,2018.2,2017.0,1,ECT2206,REPROVADO
39364,20170183090,4.4399999999999995,0.2,6.1,5,3.0,2.0,240,2018.2,2017.0,1,ECT2205,APROVADO
39365,20170183090,4.4399999999999995,0.2,6.1,5,3.0,2.0,240,2018.2,2017.0,1,ECT2304,APROVADO
39366,20170183090,4.4399999999999995,0.2,6.1,5,3.0,2.0,240,2018.2,2017.0,1,ECT2202,REPROVADO
39367,20170183090,4.4399999999999995,0.2,6.1,5,3.0,2.0,240,2018.2,2017.0,1,ECT2307,APROVADO
39369,20170183134,4.35,1.4,6.8,6,2.0,4.0,330,2018.2,2017.0,1,ECT2205,APROVADO
39371,20170183134,4.35,1.4,6.8,6,2.0,4.0,330,2018.2,2017.0,1,ECT2203,APROVADO
39372,20170183134,4.35,1.4,6.8,6,2.0,4.0,330,2018.2,2017.0,1,ECT2206,APROVADO
39373,20170183134,4.35,1.4,6.8,6,2.0,4.0,330,2018.2,2017.0,1,ECT2202,REPROVADO
39375,20170183161,5.8999999999999995,5.0,6.7,3,3.0,0.0,120,2018.2,2017.0,1,ECT2203,APROVADO
39376,20170183161,5.8999999999999995,5.0,6.7,3,3.0,0.0,120,2018.2,2017.0,1,ECT2205,APROVADO
39377,20170183161,5.8999999999999995,5.0,6.7,3,3.0,0.0,120,2018.2,2017.0,1,ECT2206,APROVADO
39378,20170183161,5.8999999999999995,5.0,6.7,3,3.0,0.0,120,2018.2,2017.0,1,ECT2202,REPROVADO
39380,20170183170,3.7833333333333337,1.0,6.2,6,3.0,3.0,360,2018.2,2017.0,1,ECT2205,APROVADO
39381,20170183170,3.7833333333333337,1.0,6.2,6,3.0,3.0,360,2018.2,2017.0,1,ECT2203,APROVADO
39383,20170183170,3.7833333333333337,1.0,6.2,6,3.0,3.0,360,2018.2,2017.0,1,ECT2206,APROVADO
39384,20170183170,3.7833333333333337,1.0,6.2,6,3.0,3.0,360,2018.2,2017.0,1,ECT2202,REPROVADO
39385,20170183170,3.7833333333333337,1.0,6.2,6,3.0,3.0,360,2018.2,2017.0,1,ECT2305,APROVADO
39387,20170183199,4.528571428571429,0.8,8.5,7,3.0,4.0,420,2018.2,2017.0,1,ECT2305,APROVADO
39388,20170183199,4.528571428571429,0.8,8.5,7,3.0,4.0,420,2018.2,2017.0,1,ECT2202,REPROVADO
39389,20170183199,4.528571428571429,0.8,8.5,7,3.0,4.0,420,2018.2,2017.0,1,ECT2205,APROVADO
39390,20170183199,4.528571428571429,0.8,8.5,7,3.0,4.0,420,2018.2,2017.0,1,ECT2203,APROVADO
